Hugo_Symbol	Incidence	CL97.5%	CL2.5%	Mean
TRANK1	3.4853757472941242	3.749228601064449	3.179586649767958	3.4677781642222296
NLRP5	3.4849291653074848	3.7687835777448306	3.1706708219067794	3.4787540156963277
FLNB	3.4824408320566707	3.774126864996706	3.1872109739641576	3.4760640080742986
ZNF521	3.4805300290252945	3.7921328847002176	3.1709897672350142	3.4758807458369265
GRM1	3.479551082882725	3.7941604302875795	3.1732862619305036	3.471857891865516
CNTN6	3.477399611322201	3.778483625811875	3.167756364372004	3.4690551208014497
PLCE1	3.4773740009656446	3.779884323432465	3.165982050539573	3.471005596268511
VPS13A	3.4768822614194486	3.773577665134549	3.1427822099066893	3.4671518236336842
ADAMTSL3	3.4722271019884037	3.7815561447900836	3.159418235350868	3.4595924380514065
CHD5	3.4670316191181048	3.7664965692563657	3.145300518900442	3.4583753700754283
COL4A5	3.4632155273469114	3.759926847793388	3.158808477738137	3.451745989802207
SCN7A	3.461862583395948	3.7640337483683237	3.1462759304725094	3.451851338491236
DCDC1	3.4609225458874753	3.7795510126844274	3.1709402122111676	3.457311131475404
LPHN2	3.452121394039303	3.756499596862339	3.132086126782929	3.436407166787301
DMXL2	3.45194267016731	3.748315974698728	3.1426029590175246	3.4439721347060384
SETBP1	3.4451683773360644	3.7383616613626223	3.127447495321123	3.441043884684906
CENPF	3.4291277546880474	3.7233591770535	3.1400713440713512	3.4263368490011725
GTF3C1	3.4287911722689004	3.7282774381717037	3.11014537234846	3.420179885675422
C6	3.418893924570087	3.699668077877335	3.1333058634437125	3.416243450443489
TMEM132B	3.414252876087673	3.723773444683755	3.0792749214134205	3.4038228227542513
BCLAF1	3.413669916416136	3.704350315273879	3.1071361774331936	3.405420288789281
CPAMD8	3.4006470873237125	3.7107101197442023	3.0929914965712633	3.3998037337159763
ITPR2	3.397413980760061	3.7117759961038193	3.106037263375016	3.3923006272266663
BRWD3	3.3966739817233025	3.694095251515677	3.0708709912522982	3.386721802917394
CFH	3.3872732805169545	3.686732960287184	3.0909486554894547	3.3762744755236165
TLN2	3.385373810918599	3.6923904365684814	3.080461992578326	3.3864471199880213
CHD8	3.3844295524611727	3.673494420095264	3.0772605235887758	3.370001473331488
SAMD9L	3.380442044076844	3.677131776986292	3.080396726948593	3.3730356333967664
CD163L1	3.378811668890956	3.6596403456637647	3.082452914794159	3.3732203186420264
DMXL1	3.37725017980846	3.6764386528560444	3.079723373349898	3.3763260807200486
MAP1A	3.3761386199275525	3.6653367399630272	3.0500254123423067	3.350035416440955
PLCH1	3.3748450883903547	3.6705100434375417	3.0802741819470842	3.3699011580822678
ABCB5	3.374291309499782	3.6898366795971054	3.060060379099805	3.3676307802297414
CACNA1H	3.373519422790311	3.671135686143212	3.0704438652851147	3.3731113066920844
ZNF292	3.369463894041553	3.6644399872691276	3.072286054376872	3.3664705366907937
POLE	3.365367170696951	3.650796780568057	3.0600828841386365	3.361252927631784
COL5A3	3.3648446462028074	3.6462283666048823	3.065136817940673	3.3559976486377043
SPATA31D1	3.3633051371255664	3.6747125018763502	3.0388683755172776	3.3619035741630023
SZT2	3.3630188122543108	3.6581109676526653	3.067459684933177	3.355008983582745
ZNF462	3.3538782852185873	3.6553258703026232	3.05190520680447	3.3490296846748415
MYLK	3.3510367935640355	3.653475057685792	3.039169389887314	3.342539311379537
CTNNB1	3.347523360469408	3.6269719715125075	3.0536990616496227	3.339068217093378
EPHA6	3.346334239591938	3.641291479582972	3.048758092490113	3.3401571438244853
EGFR	3.3429235176911978	3.62962324594867	3.04315010419794	3.337486501087456
IGSF1	3.3416100037061622	3.6302872616316217	3.044906329353437	3.338908193000203
PCDHB7	3.340772947910673	3.651623345282502	3.034985994153793	3.338139018280509
MYO7B	3.336006524545481	3.630577926337938	3.0480186476777735	3.32738961170222
PCDHB8	3.335997014476432	3.638275365757317	3.034519573823148	3.322989385721088
AKAP13	3.3310280505072614	3.6139870291775584	3.018372188077337	3.31885236702059
COL19A1	3.3301635472697177	3.632612818958113	3.02463123914047	3.3255627126967866
KDR	3.3261884678119755	3.626361256540746	3.0176810741612585	3.3163386938819897
CEP350	3.325708377923652	3.6015637563683383	3.0063962142910636	3.311477171581434
LAMB4	3.3230954055374897	3.628934451852354	3.0191974270746464	3.316788937738689
KCNH7	3.3218478635336197	3.6157344340117836	3.020778397396554	3.3123832107774813
TIAM1	3.3131418748351846	3.6286989743333664	3.0196958526757434	3.3167687884817085
NSD1	3.3112373401412434	3.5875116092469996	3.0254947069509037	3.3088696954851593
DOCK10	3.3066724997395673	3.5941566231147957	2.997333293007965	3.2898149149047664
USP9X	3.3060336170936107	3.5994730999655045	3.0015533711550813	3.300543909682415
PCNXL2	3.3006084541812495	3.5902806382608152	2.999195401133731	3.2901703725535136
COL4A1	3.298504142478594	3.605331586338221	3.003564535457965	3.291556004104094
FRYL	3.297431632047049	3.5898135683765817	2.9934217815923816	3.2929818427494637
TNC	3.2973783089208903	3.594281730912549	3.0086808085680903	3.298154408258154
SLIT3	3.2922503947394746	3.580439911377307	2.985997252793719	3.2792726034338573
SLITRK3	3.2867077833832603	3.5662904307904513	2.9804587107829486	3.281775995473608
DUSP27	3.286371214082816	3.570338564850249	2.9679602948933526	3.278989482763627
TAF1	3.2802406684990895	3.564727238736489	2.979777014394755	3.27509061778939
PCDH18	3.271869404291039	3.5705244733005874	2.9751760272371635	3.2654750795176897
SORL1	3.265148806267424	3.552323613753966	2.9811192718780877	3.259702976334865
ABCB1	3.2649529151836996	3.548855830813054	2.974517132309093	3.2640618509476766
ABCC9	3.2644721994025248	3.5579771052094156	2.9771781391217216	3.2578765712455326
IGF2R	3.2593585499670876	3.5480470073304513	2.9414426249770456	3.247656619678866
SDK2	3.256293828337504	3.542378687872202	2.958512882034379	3.2490528878631277
PPFIA2	3.2542344499941485	3.5537232362165203	2.950852153792903	3.248678435329179
SMAD4	3.248197869787443	3.5165973669765798	2.9590809824518205	3.2376919370638086
PXDN	3.2469122951004596	3.5236248501286798	2.944335676848954	3.23645179075841
LTBP1	3.245850623231436	3.546638164726756	2.932479454607291	3.2450566455780034
CACNA1G	3.2420751766265647	3.5299968792772622	2.925035028581238	3.225278149973781
TRHDE	3.236360437412327	3.501054975330925	2.92760306663888	3.2253500338760968
SMG1	3.2360079775473802	3.5309086559922194	2.9300734380461138	3.2299266476940653
MEGF8	3.2359894669842917	3.5222645597597246	2.9441966924023144	3.229500667880905
ABCA4	3.2289474367300377	3.515397209350332	2.9324666826672963	3.2208955625463385
GPR179	3.2217202515059107	3.5010337922168193	2.9221860116702887	3.2185394161457235
ARID1B	3.220964351221715	3.50419170814707	2.92908443633748	3.2162420995185346
PTPRC	3.2178214876858244	3.509131704796714	2.9231105520193554	3.210610397612928
LAMA4	3.2126534943442717	3.5171555913984096	2.919463061629193	3.2071952776120294
MYH15	3.212295036099749	3.503592859011757	2.9185801978549106	3.2068561602992074
LRBA	3.2120182647431514	3.48900749092049	2.9238400347608406	3.2048551441144695
HIVEP1	3.211805954462226	3.4961834237094984	2.9108717736346117	3.2044463938482908
PTCHD2	3.2096200470129705	3.4918259768064406	2.9110083976025156	3.195729199559136
HECW2	3.209321919236921	3.5070818794621306	2.9174774798531975	3.2081066445245905
KDM6A	3.208359776669508	3.496325844561774	2.910526518705929	3.204582420191948
KIAA0947	3.2083372868848903	3.48798438403935	2.9295029538248247	3.203181818715767
LRFN5	3.2079398589414643	3.492604617629396	2.921006507542465	3.2018228941581883
ITPR1	3.202252862139998	3.4782686003889767	2.8945594223537996	3.192116543542371
HTT	3.1989803282173184	3.4972388152314755	2.9109529939053025	3.1976087585914774
C5ORF42	3.1951938328021083	3.484444129752637	2.897148722745263	3.1842757581132175
KCNH5	3.195075354999423	3.480212028208768	2.9081161618864084	3.1862265352363264
MYH11	3.1945186757715898	3.491939392095147	2.9002705705367533	3.1902649877610374
STAB1	3.1939931039420784	3.4736338762960557	2.8875252082479674	3.182294407647832
TRPM3	3.1931737090138625	3.468085020749242	2.893021572946092	3.1773689755660417
CDKN2A	3.1914345448615626	3.458067256780371	2.9124579620412816	3.1851381287962557
PIK3CG	3.188927428414395	3.4836233067587012	2.8979965401363423	3.188000886704383
NLRP8	3.1864707328882824	3.466112355589983	2.8898500922804433	3.1763740252618815
SLC8A1	3.185784783953328	3.4657242677817144	2.8920214606302297	3.1767943809974755
CUL9	3.184340738129385	3.4702448332087803	2.879311224179937	3.1787844686202424
DLC1	3.182225016649476	3.469636749939556	2.8702698043228647	3.1694395370620927
ZNF99	3.1795372162401714	3.454108560599165	2.8937641006690966	3.173059418492012
SVIL	3.178477356503456	3.464378759308154	2.896091558153569	3.174150549701213
REV3L	3.173494440557275	3.45005496392027	2.8849804353271504	3.168080905577782
NLRP4	3.1690232486598675	3.444669502001293	2.8697999352189356	3.159060448866859
CACNA1S	3.1690227831155515	3.460768928633809	2.861464659493124	3.1587671906151598
TLL1	3.166440254046041	3.447124958410773	2.8661761332878304	3.163365886314785
NRK	3.166208753053859	3.450079446587481	2.893549354725057	3.1590378351150648
PLCB4	3.1599691831640437	3.449700190037158	2.8875238466223743	3.1555264788905815
UNC5D	3.1575116318521648	3.4438040258599387	2.851712958123242	3.1408687365809147
HIVEP2	3.1536638137581785	3.4556982128110474	2.856117879908168	3.1487075311544404
KIAA1211	3.152426077492116	3.4524533268171216	2.8537962619793236	3.146245187394758
GCN1	3.1465075833299454	3.443585198104077	2.852459351973854	3.146121882419112
BPTF	3.146314522884161	3.4371953391075625	2.852457435176958	3.1412123172301807
TPR	3.1439990470623917	3.4372951610843323	2.832120068123328	3.1392984698887143
NOTCH4	3.1436210434362546	3.428661540736426	2.8440902760340787	3.1350365251513095
CD163	3.143269495852529	3.4197875233936963	2.855577907191296	3.1307456443964683
PCDH9	3.1426409453736226	3.426405406133518	2.823725961203277	3.132509201410066
CNOT1	3.140123671345376	3.4343043594285954	2.8423892999513756	3.134725810096782
ADAMTSL1	3.1397567016883725	3.432701823608292	2.857077225025455	3.1389134689698137
CELSR2	3.1389706272180558	3.4267206188312977	2.845776510729038	3.1282637893923977
GRM3	3.136629589118853	3.4157166061811557	2.853074922736168	3.132508687912893
SETX	3.1347384025218883	3.405564591359479	2.830936748566864	3.1292919074018912
PTPRR	3.1260582379130075	3.3905373577464544	2.8470851656978478	3.1149761374031804
SPTBN1	3.1260130190202866	3.389259605624871	2.820799997588931	3.108833239650159
TRPA1	3.125042497785381	3.4259622574647	2.80807464811049	3.118246487857041
ITPR3	3.119337583846648	3.4028537248746193	2.8190579831343916	3.1090314237030934
GRIK2	3.117705038611008	3.393144297170332	2.8337459263119587	3.1157011101409546
GRM7	3.1156253529814797	3.38869642785109	2.815698074364364	3.1042360930068678
GRM5	3.1154810089758773	3.3934632464679457	2.821146370725499	3.109997064709565
XIRP1	3.114440262353901	3.3902454725886018	2.8073237658054015	3.101292072448334
TLR4	3.1115000578311824	3.4098525610657386	2.8339315876538174	3.1064300198042045
CCDC108	3.108266641831447	3.3864261449583415	2.810299478809861	3.098823744137706
ALK	3.108191421241125	3.4025438067201477	2.8296878232431992	3.1058617770101202
COL1A2	3.1052875512277756	3.407500217576927	2.806595250690298	3.0982160570814097
KIF21B	3.1000247327973653	3.3780580857416034	2.8007212302155784	3.0907459139289966
ATR	3.098779404538642	3.369392305412639	2.79224064118798	3.085124602919021
SPTBN4	3.093171308624277	3.3725677923571418	2.81168325042791	3.085821439676238
RIMBP2	3.0924242825588917	3.3875610505217426	2.799984942407505	3.0800794497526316
NFASC	3.091319242410474	3.3596007912315606	2.79294682225956	3.0832741300129585
PCDHA2	3.090819372036211	3.3904708162698607	2.792826328409093	3.0856475675346564
SORCS3	3.089681739785448	3.3889880401481847	2.7991685598455196	3.089531694719366
CENPE	3.0886392507181153	3.3611576008449413	2.7994650583458096	3.0801707237476452
COL24A1	3.083910630893463	3.3714675704071153	2.7980341336710404	3.0804599331071922
SAMD9	3.07992771742283	3.3737609243810978	2.800009773342728	3.074451921841545
MYOM2	3.074873188302454	3.3720532572153417	2.7848938069934035	3.0676298621266307
TEP1	3.0734574256700573	3.3410506935427637	2.786187419450151	3.062267325710418
SHANK1	3.0577168514684363	3.352260878517578	2.7581544596860637	3.052305881795878
ADAMTS9	3.0538868448934444	3.3344479483144394	2.7491868930992984	3.037668453476139
FAM83B	3.0508219124779705	3.328466454233993	2.783403702915207	3.0487209111332225
TPO	3.0503385543977743	3.3283083649329077	2.765047917375801	3.0379583667738723
KIF26B	3.0431972163441077	3.3311971880296993	2.7604283878740015	3.031961656763687
SCN4A	3.0404511180791403	3.3372711665549755	2.736497497616315	3.034429130139423
SPTAN1	3.0400039599695017	3.3317848047010243	2.7486255577916854	3.036504338382072
WBSCR17	3.039823165629746	3.317453955019307	2.749872701423569	3.0324191048670337
MUC6	3.036907817471023	3.3134060540963355	2.749747091173051	3.030759690739966
FRMPD1	3.034982278519648	3.314660952395347	2.74853375783065	3.027449220471175
MYO9A	3.034123131672344	3.31180690547317	2.7397611921322476	3.0276079352793275
NOTCH2	3.0220862838552796	3.304996566810814	2.7398770121210014	3.0160265129202934
BCORL1	3.0160763278848632	3.306379877145436	2.7221051204442506	3.0068904348877066
PCDHA6	3.013944327575861	3.308666710459199	2.7269595053125575	3.0061051203583773
DOCK4	3.0125825721206465	3.2803780491390615	2.717647979888812	3.0057953500817196
SPTBN2	3.0110429721466376	3.2784427044626554	2.709088908646154	3.001463179681768
HDAC9	3.009395559433542	3.293852378719263	2.7245269557307585	2.999933155219214
PLXNA2	3.0077946643402345	3.297918498873773	2.728545268663067	3.0052882194072392
NCAM2	3.007555325934935	3.290375131926301	2.7237952822026466	2.9985107353573577
FSTL5	3.007279250328786	3.283517663297177	2.7271034132869296	2.9991709440539718
SLITRK1	3.0064385025780838	3.282590439675018	2.712542608707483	3.002237992606049
ADCY2	3.0046424368199776	3.2888317417420536	2.7088171603515625	2.999242839868373
ADAMTS2	3.00346862061579	3.280056700111794	2.7157773959025797	2.9874491217821304
MYO10	3.0025894537758724	3.285574469815261	2.717732245916095	2.993086079312392
STXBP5L	2.9997785368136234	3.2696154913509243	2.7149515802351813	2.9979633235914163
TNS1	2.998689110449232	3.2870866293728525	2.7179655107736713	2.9891892457054228
MORC1	2.997773918466062	3.290153755951285	2.7122203534016025	2.9912065893771382
PLCB1	2.9967127998169105	3.2616477361170615	2.7027756072117897	2.9868065669931125
NLRP12	2.9965590708814767	3.276330945319187	2.713913200242406	2.9947408432029006
CAMTA1	2.9950599818129024	3.269872819981393	2.7167774596278447	2.9871150237898765
UTP20	2.993045325772713	3.2851969933135807	2.7107375085278265	2.9896390247599136
GREB1	2.992979326648752	3.2556886226225736	2.7102928059573492	2.9797599746099745
BOD1L1	2.988161302077228	3.271634704214104	2.706554789052573	2.9842503313213973
ANKRD17	2.987014622823716	3.275313982882149	2.6947244086345807	2.9862722843119145
GLI2	2.9860683170792917	3.270890661755387	2.6979593727908378	2.970146089868721
MAP1B	2.982670943710293	3.283988402087108	2.68291277002683	2.976457722411563
TRPM2	2.982531733150978	3.259769140600317	2.68814799188173	2.965719359735832
DOP1B	2.9801628687908317	3.2383194473833767	2.6831073324303314	2.9674359783457156
ZC3H13	2.9792722531395954	3.2562247712755488	2.682650466725769	2.969276432803393
DNHD1	2.9790526291357438	3.2819760075560436	2.6773540671582823	2.9757078334415556
TSHZ2	2.9758130648821193	3.261367386184676	2.6793926115182627	2.966956742872236
KIAA1217	2.974359599600666	3.244983144039759	2.7017228648703773	2.9709641162983784
MDGA2	2.973121605810681	3.261426589972002	2.682740923741847	2.9688271907973944
CACNA1D	2.97252337024086	3.250587725695411	2.702402305203792	2.9721669554676464
FCRL5	2.971849646167244	3.2774731604420384	2.6886244819964378	2.968744063164298
NOTCH3	2.970063322325123	3.250098274053976	2.695059379975196	2.9656548310192283
RBP3	2.957901719264495	3.234773784497879	2.6504450124669163	2.9381255190198763
PCDHA8	2.957382481804206	3.233798743008062	2.66948555426599	2.9470501399582485
WDR17	2.954898590041478	3.246998017031579	2.670488683108651	2.951160609868189
TET1	2.9546657533052674	3.238144093466668	2.685322424534607	2.9531029313417685
CDH1	2.953758449631444	3.25164129290878	2.6637559478563144	2.9551419726343964
PCDHA1	2.9534558683980685	3.2225992021995205	2.6676293796578845	2.9409027528429044
MECOM	2.9447931603660016	3.2113008939089	2.672126002196971	2.938663558532807
FRMPD4	2.94468313061869	3.2293601264875473	2.6545721895925816	2.935806798882777
HEPH	2.943734188079245	3.2196909329737693	2.6435300251973106	2.9397831185604315
PCSK5	2.935442969542819	3.20795327237355	2.651919753469797	2.922842746974648
