Hugo_Symbol	Mean	CL97.5%	CL2.5%
HECW2	2.5164118621694254	2.736289610353767	2.2939854731671634
KDM6A	2.4516769519186865	2.6685393258426964	2.24125161477467
KIAA0947	2.5512024380921385	2.767500556034475	2.335545221798422
LRFN5	2.3822652916667146	2.5907813963167206	2.183552108674071
ITPR1	2.508068422231445	2.7308192457737324	2.3039548612925134
HTT	2.574915764465561	2.798439531859558	2.3565680844393353
C5ORF42	2.534339355512387	2.7618849474669718	2.3096619114803785
KCNH5	2.4155253003161814	2.6422552793092686	2.209915887362207
MYH11	2.563895386793687	2.788036410923277	2.34611767164803
STAB1	2.6279515480244036	2.845527920236245	2.408820148395862
TRPM3	2.5237620022669156	2.7464239271781534	2.299210952604901
CDKN2A	2.838397257675172	3.0588027157210824	2.6179651983069445
PIK3CG	2.4236583387790835	2.6374655360765753	2.205037098965409
NLRP8	2.4263443101809363	2.6527958387516257	2.2152440177939092
SLC8A1	2.333684443281302	2.5439600457808758	2.1264367816091956
CUL9	2.490834529763216	2.7150733381878704	2.2728460212132298
DLC1	2.450803682439662	2.6685393258426964	2.231163130943672
ZNF99	2.4354810650947494	2.653060421871879	2.2103778021633484
SVIL	2.5481892691601113	2.762315975654164	2.330442052461072
REV3L	2.601497253558677	2.8347030063455736	2.382818623608716
NLRP4	2.396319410273396	2.611455027831244	2.1891327063740857
CACNA1S	2.5224363198498305	2.736431954735264	2.299210952604901
TLL1	2.404572161164436	2.61665712948031	2.194229609779372
NRK	2.5070463368680205	2.7308192457737324	2.278428093645485
PLCB4	2.350787790286904	2.5595671626261574	2.141982937562373
UNC5D	2.341112831667341	2.5442191494167594	2.1366466376644926
HIVEP2	2.415560025344861	2.6271980022890435	2.2049218872459373
KIAA1211	2.255830256217455	2.4608489415823245	2.052949075279329
GCN1	2.473348786577605	2.6893466500208074	2.2571712210669315
BPTF	2.4637636733714947	2.6790823492691045	2.24683875013063
TPR	2.3580418424989777	2.5799739921976594	2.1524476255159084
NOTCH4	2.39221945323123	2.6061173533083646	2.1837939501593437
CD163	2.393243652939485	2.6011861408802415	2.1992373191244843
PCDH9	2.510270883287176	2.745995423340961	2.293745754741627
CNOT1	2.44888818804277	2.663464070432115	2.231046554156434
ADAMTSL1	2.4733703021519737	2.69946946842817	2.2520639565262828
CELSR2	2.520478889003967	2.741222366710013	2.3040680013203594
GRM3	2.476242738003435	2.6996098829648894	2.2623961544490307
SETX	2.3903047774187143	2.5961188283648093	2.183780275335972
PTPRR	2.502498636590445	2.735736204296042	2.2885208213595276
SPTBN1	2.3561755092266226	2.5749063670411987	2.147207604784074
TRPA1	2.397725458083238	2.6215864759427827	2.18402215371754
ITPR3	2.5306110929268444	2.7516254876462938	2.3146454882700245
GRIK2	2.334870562473772	2.549029808042449	2.1213229531323474
GRM7	2.3961765342855506	2.611319184352892	2.1890183375999164
GRM5	2.3135491722595316	2.5231505566538344	2.1055381400208986
XIRP1	2.3406021463600206	2.5491624180626364	2.1316614420062696
TLR4	2.236189110116893	2.4553910992273957	2.0219212301186955
CCDC108	2.407752060494453	2.626924677486475	2.1943442569641567
ALK	2.397036864714665	2.611445827630935	2.194128095287849
COL1A2	2.490646463548839	2.705092857514436	2.272964782108893
KIF21B	2.3523886225501425	2.569704535996671	2.1421107628004177
ATR	2.6990082906942536	2.928326224903776	2.4717809364548495
SPTBN4	2.4669309184073347	2.6841448189762795	2.24683875013063
RIMBP2	2.3965172501283276	2.611455027831244	2.1838943765492806
NFASC	2.355118683025188	2.564769534907918	2.137109415821925
PCDHA2	2.291744325294014	2.497268612455127	2.0846394984326015
SORCS3	2.351316141151874	2.5544976848238905	2.1369977532786457
CENPE	2.401968426901975	2.61665712948031	2.1892470870996394
COL24A1	2.3927653335384282	2.611319184352892	2.1839080459770113
SAMD9	2.387739691577582	2.6010421790706992	2.173458725182863
MYOM2	2.396551046344879	2.61652101539742	2.1787832764649466
TEP1	2.4612199885333204	2.669082417643003	2.251946287684832
SHANK1	2.2514384071602414	2.4657961816573892	2.0479598767044567
ADAMTS9	2.4003461190167767	2.6015834982776864	2.1994671124810616
FAM83B	2.267720499396416	2.4812734082397006	2.068641278796427
TPO	2.462591505482462	2.679069543272469	2.2416135437349776
KIF26B	2.488518942453435	2.705219385431547	2.2627508361204014
SCN4A	2.319450945574114	2.5384882400120006	2.110652525991328
SPTAN1	2.351529312980175	2.569704535996671	2.1472232380753358
WBSCR17	2.3210432954801243	2.5334235030952503	2.1158769134319
MUC6	2.592979796912952	2.8192254965235426	2.367142185295501
FRMPD1	2.2522786054670934	2.4607209258857674	2.047852888935325
MYO9A	2.3376005202368204	2.5542319096915156	2.126547886514447
NOTCH2	2.80627115536617	3.0424381110879963	2.5712045989025345
BCORL1	2.3081393684214064	2.5180749622576992	2.105428138550755
PCDHA6	2.215044749593075	2.424305483300385	2.016508201859785
DOCK4	2.406995104665477	2.6167932577255226	2.199582027168234
SPTBN2	2.3427420571989503	2.559434011340582	2.136758270340674
HDAC9	2.2557057655546204	2.4607220892727084	2.0479598767044567
PLXNA2	2.3371826915137413	2.5543586337969173	2.126547886514447
NCAM2	2.298214202307949	2.497398543184183	2.1000940340612266
FSTL5	2.3173762593435008	2.528221401446184	2.110652525991328
SLITRK1	2.2684663965121707	2.4763292061179896	2.063633039026174
ADCY2	2.295352658531835	2.5074129948499193	2.0999843284751605
ADAMTS2	2.1960551380128273	2.3933402705515086	2.0058503969912245
MYO10	2.3356212606552065	2.538889755996046	2.1264367816091956
STXBP5L	2.297366879819027	2.5124843945068664	2.0795234860755527
TNS1	2.2779669040801696	2.4867339506815105	2.0638486859292544
MORC1	2.2190323569165225	2.4293814701139262	2.0113891646204483
PLCB1	2.3097981718235427	2.512876541282972	2.0900825582610514
NLRP12	2.274392677229559	2.4816606836272825	2.0689655172413794
CAMTA1	2.3173450658509185	2.5334184634291654	2.1156385313088055
UTP20	2.3328308855061226	2.5490239362695193	2.1263256883130452
GREB1	2.4093110511967195	2.6370539893893685	2.194472020481739
BOD1L1	2.3513932625357983	2.559693886385244	2.126770131159534
ANKRD17	2.496741448211015	2.7305351848962394	2.278189988504546
GLI2	2.3290832819640785	2.5386256047443165	2.110873086368149
MAP1B	2.443822443728903	2.648145257790958	2.2361546499477534
TRPM2	2.2550386457701483	2.4659244615544686	2.0480668756530824
DOP1B	2.2769948355429013	2.4968789013732833	2.0689655172413794
ZC3H13	2.342694290522717	2.5542319096915156	2.1366466376644926
DNHD1	2.411339298738943	2.616919907060618	2.2046914999216343
TSHZ2	2.24822101996911	2.455646576066382	2.05296975395706
KIAA1217	2.5095309370994054	2.730945727076075	2.2988505747126435
MDGA2	2.2112754215882693	2.41402632537329	2.016402862665204
CACNA1D	2.4484878470911426	2.668665894712233	2.231163130943672
FCRL5	2.1769313924068743	2.377607824774986	1.9849561220225658
NOTCH3	2.4377392553788058	2.6478697393747073	2.2410280520294625
RBP3	2.1672079387256358	2.3724051818323706	1.969491171246474
PCDHA8	2.235556587746274	2.4348368971437493	2.032180545397555
WDR17	2.2004502743578014	2.4086983664551034	2.0008358583220143
TET1	2.3123157838061905	2.5179481843720737	2.105428138550755
CDH1	2.1402737003409706	2.346269899073978	1.9483911408274133
PCDHA1	2.2284842093564343	2.4397856734120587	2.0269564308849652
MECOM	2.408279432320957	2.6167932577255226	2.194472020481739
FRMPD4	2.1417614254713144	2.351599265747519	1.9382477404524319
HEPH	2.170771831800309	2.3826865050463013	1.9644723092998955
PCSK5	2.3278668275249665	2.5387576734991155	2.1212121212121215
SIPA1L1	2.30285056990072	2.502601456815817	2.09508881922675
SLITRK5	2.314454658065158	2.5180791842255865	2.110524666342067
EPHA7	2.3358951441061997	2.5439600457808758	2.1213229531323474
USP29	2.1569173829038286	2.3619998959471413	1.9590429422212934
PTPRK	2.415930817244538	2.6323900570562087	2.2100313479623823
PLXNB2	2.296538009013595	2.5074129948499193	2.0846394984326015
SEMA5A	2.164634505260219	2.3621227887617064	1.9745089845382364
SIGLEC1	2.238923558766688	2.445114972427427	2.037404659910145
DCAF4L2	2.015452086321137	2.221412964311726	1.8281535648994516
COL4A6	2.159546833651713	2.3518393256673082	1.9641644465339811
MYH9	2.2974454279187686	2.5126150964989855	2.0949793636696095
TMPRSS15	2.1862506129048107	2.388013110660215	1.9799148097299386
CAD	2.2574334878942137	2.4557752341311136	2.042948952400857
C3	2.4020744602788695	2.61665712948031	2.1790249255369183
SIPA1L3	2.2460354331456154	2.4504448259715934	2.0324990856366583
PBRM1	2.8069981204179357	3.047480368193874	2.5712045989025345
GRIN3A	2.224315333126942	2.429634254201134	2.0218379395015935
NID2	2.110273046543956	2.3151761094636076	1.9120259116079823
SIPA1L2	2.300846179880694	2.502471255397742	2.0949793636696095
DPP10	2.2387269864129777	2.4452421830289786	2.037511101823311
INSRR	2.1753960506560395	2.3826865050463013	1.974587255242484
ZEB2	2.3995231037801537	2.6215864759427827	2.194242725040489
MYH3	2.20321467980995	2.424053266749896	2.000940389739303
CACNA1I	2.2299217107241156	2.4348368971437493	2.032180545397555
FASN	2.2619720317381877	2.471253672614211	2.053291536050157
NRAS	2.5731213848363725	2.7932379713914175	2.3563174033947414
PKD1L2	2.205819278516711	2.4089506088383286	2.0060599728346045
KIAA1549	2.396878922907176	2.611445827630935	2.1839080459770113
PCDHA12	2.229447894367399	2.4348368971437493	2.032180545397555
EPHB1	2.2169167925884916	2.4295078555821457	2.016613552061021
PREX1	2.221091303525776	2.4192289683159047	2.0318621049882477
PDE3A	2.2076275437144406	2.42417936846486	1.9959245519619626
ACACA	2.3547312867154733	2.569838214638714	2.142222686660745
ST18	2.254589528318962	2.4657961816573892	2.0479598767044567
ZNF479	2.0545466160712524	2.2528616024973984	1.8595594402139841
UNC13A	2.195993868718122	2.3934648004578802	2.0008358583220143
ZFYVE26	2.1632049499590758	2.3672025388897557	1.9591452902147224
NDST4	2.1318089380766505	2.341067526792217	1.9329223696583429
NLRP13	2.121601657033277	2.3255813953488373	1.9275975552421252
SLITRK2	2.0734642591756294	2.2787576088653037	1.8754571100198518
SPTBN5	2.384955298388149	2.6061173533083646	2.1785556081142725
ANO4	2.143786439326138	2.3463919671192968	1.9382477404524319
KIF1A	2.1352543749175577	2.3461478437288665	1.9380452384683697
CHD9	2.2973620460759756	2.5127458120903134	2.1000758778130963
ARHGAP35	2.2645676477198013	2.476200384955522	2.053291536050157
RIF1	2.2311885384151164	2.4400394795185525	2.032180545397555
MAGI2	2.2745963816987627	2.4815315783997502	2.0688574264667468
PCDHA3	2.130076244690146	2.3257023933402703	1.9328213968552475
DOCK11	2.228478823937158	2.4348368971437493	2.021943573667712
KIF4B	2.1698434321985047	2.3774841327645406	1.964369677655295
LTBP2	2.14764370439659	2.356674643637499	1.9434721278930045
LRRC4C	2.1437483392551466	2.3413111342351716	1.9382477404524319
CR1	2.210586262529907	2.4191031110186243	2.0112840873471947
THBS2	2.0736303677988865	2.2787576088653037	1.8703307037249883
SHANK2	2.2912181579555044	2.492322454125113	2.0846394984326015
ERBB2	2.090979009162502	2.284316786346134	1.896353568070212
COL4A2	2.1657465014952133	2.3673257023933405	1.9746121297602257
CNTN4	2.187770583192919	2.3933402705515086	1.9853709508881923
ABCA8	2.083248431433722	2.2891628947505334	1.8910306639502688
JMJD1C	2.266479953332684	2.491547464239272	2.058516196447231
ERBB3	2.2444535134456602	2.4452421830289786	2.037511101823311
ANKHD1	2.2091475156837403	2.4088236824306746	2.0060599728346045
AMER1	2.052242167389105	2.2630319425658096	1.859687614271535
RUNX1T1	2.157046954348134	2.3619998959471413	1.9590429422212934
POM121L12	2.0604354686988566	2.2529788230397	1.8700376096949436
COL27A1	2.1551745219804905	2.3518393256673082	1.9590429422212934
DGKI	2.104115081328408	2.320137335483535	1.9015488957626616
PCDHGA2	2.0629221225360257	2.2581820073885215	1.8701352974977796
EXPH5	2.1412397498566844	2.341438155057274	1.943370598683523
CFTR	2.207908483927821	2.40894901144641	2.0061647771798756
KIAA1549L	2.162252342517656	2.3721583519741976	1.9691573915645197
MYO7A	2.1634584784536175	2.3722817604827804	1.9642670567338836
ITGA8	2.025086993586254	2.2216441207075963	1.8232159648939503
MYPN	2.0496844129039866	2.247658688865765	1.8544637726584128
ZZEF1	2.1946957926216366	2.3984183965454453	1.9956117438094243
ABCC8	2.1235486642503747	2.3306627822286963	1.9275975552421252
BAZ2B	2.2466238820237905	2.455519716990948	2.02738008151322
C2ORF16	2.0878747931871766	2.2892819979188346	1.8860038660467058
PCDHA4	2.097408909239497	2.294604297830272	1.9015776825828021
ZBBX	2.0946530499679112	2.299568180635763	1.8911001072336913
GRIA1	2.1464833556931007	2.356674643637499	1.9485947131961132
RGPD4	2.1321592745591023	2.3460258010819808	1.937944003343084
NLRP7	2.0893536269360964	2.284079084287201	1.8859053390450318
MAP3K1	1.9784820459193124	2.174817898022893	1.7864605098203095
COL15A1	2.114073920784888	2.3151761094636076	1.9120259116079823
KIAA1210	2.1560364812800445	2.361877015919259	1.9538188277087036
DPYD	2.160666903672193	2.3722817604827804	1.948900151523068
FANCM	2.201540959318351	2.4086983664551034	2.016192217289109
NES	2.041230944738011	2.237369269993236	1.844112422944311
EVPL	2.285982571958684	2.502080732417811	2.079306201347892
PLXNA1	2.2361207481454195	2.4553910992273957	2.0322867143827383
CTTNBP2	2.105272191387063	2.315055665383415	1.9066736778772182
CCDC141	2.122584814331896	2.335743640430734	1.9275975552421252
NELL1	2.0202156316656157	2.2114684150275785	1.8283445645928014
BRWD1	2.2045716267793805	2.413900738736864	2.000940389739303
GATA3	1.782414055791308	1.9619067443796836	1.598328545312092
SALL3	2.05223274744049	2.2477756386908787	1.8494331539626978
KIAA1462	2.085147696607656	2.2892819979188346	1.8860038660467058
CDH6	2.0206242744380765	2.2165683903114766	1.8229925011647212
PKDREJ	2.135665280760764	2.3310265882720222	1.9381464841709333
KIF21A	2.141416363445589	2.3312749294544526	1.9382477404524319
IGSF9B	2.1555690675904544	2.3669562503251314	1.9435736677115987
TRPC4	2.034263871642614	2.227078780310126	1.8440160894321682
NLRC5	2.143689733931031	2.3413111342351716	1.9483648636193371
CHD3	2.1658711967446744	2.3724051818323706	1.969491171246474
KIAA2018	2.1390621255045055	2.341189324176682	1.9482630893087654
NRXN2	2.1501716879592543	2.3517216109013	1.9588382783117426
TDRD6	2.2502417805996338	2.445496643946095	2.0479598767044567
CDK12	2.083203552491241	2.2891628947505334	1.896155453405767
PTPN13	2.215736754673766	2.414151925078044	2.0216267042783262
CIT	2.1575953114228423	2.3669562503251314	1.9538188277087036
NRAP	2.1601809600155777	2.3670793882010197	1.9590429422212934
ASCC3	2.174503140938617	2.377607824774986	1.9695940650958674
GRID1	2.115916283815097	2.3203787524062225	1.9172500261205725
FLT1	2.130298709857313	2.335986681234067	1.9379171667481192
PCDHA7	2.114273283264688	2.3100936524453695	1.9222732971165901
NLRP14	2.0016863032724066	2.211008219748205	1.8074491981403122
CUX2	2.0797983960434565	2.2890438039746126	1.8755550911655607
MAST4	2.2568064426281045	2.4659244615544686	2.053184264145029
EPB41L3	2.2131768548754915	2.4191031110186243	2.0112840873471947
SCAND3	2.1457207311117963	2.3465140478668056	1.9485947131961132
BDP1	2.181159114398489	2.3880158243591207	1.9849318026685998
EGFLAM	2.1542727474932852	2.3619998959471413	1.9487983281086732
TLN1	2.1949830731411195	2.4036210394880597	1.9752312274651198
PCNX	2.12390424410228	2.3206202195743795	1.9224464728206019
BCOR	2.4283796921079865	2.647732001664586	2.2203529458878712
MYH14	2.143653914601794	2.336229772620844	1.9534866648727036
WNK3	2.1274723815390035	2.3409457420798003	1.9276982551457527
PATJ	2.0718351225418523	2.273800365819967	1.8857083159214374
NLGN4X	2.043373916958355	2.242455775234131	1.8492399310452905
MMP16	1.9576397314205918	2.159096821185162	1.7553024762302791
PDZRN4	2.1114837578993972	2.3100936524453695	1.9120259116079823
ADAM29	2.102700679502828	2.304770823578378	1.9015776825828021
CTNNA3	2.106904161699178	2.320137335483535	1.9170497283744254
ATP2B2	2.0267429463314275	2.2269742040402924	1.8335684062059237
TIAM2	2.171496225691739	2.3726555962437232	1.9695940650958674
PLCL1	2.1221157508995674	2.3258294344640493	1.907072188936299
CUX1	2.161612816056169	2.3672063622953483	1.9589148912351149
FAM47B	1.972365079941441	2.169614984391259	1.7811086712627304
DNAH6	2.374374170713633	2.590646621234979	2.1580102414045355
ABCA1	2.156163820200479	2.3619998959471413	1.9539209027741498
PCDHB3	2.076968151335909	2.2940074906367043	1.8857083159214374
ABCA6	2.009893682423763	2.2162105920299657	1.817801922273297
MYH7B	2.131586459355084	2.3309053069719043	1.9277989655712868
CASR	2.1320014805888454	2.341067526792217	1.9277989655712868
HECTD1	2.1303394087445393	2.3307840382914518	1.937815938180888
ATRNL1	2.1759805592327557	2.377607824774986	1.979835971373348
EPG5	2.142653914013321	2.351472271355738	1.9381196556140572
IRS4	2.07709676150185	2.2739186756905	1.8806812245324416
BRINP1	2.091056066691996	2.299568180635763	1.8912282534872786
KCNH1	2.054636382697305	2.2528616024973984	1.8698117848185438
ADAMTS19	2.1243179297050316	2.3307840382914518	1.9328213968552475
COL4A3	2.136503063538947	2.346269899073978	1.9380184058919565
TNRC18	2.1541944988641304	2.356674643637499	1.963959258291982
UNC80	2.2296312205550213	2.4397856734120587	2.0217099638458196
NUP210L	2.103117303774872	2.294604297830272	1.9065740761344652
ZNF318	2.0713307181107394	2.2685883760861647	1.8754571100198518
CEP192	2.1181741910165117	2.335500650195059	1.9222732971165901
NUP205	2.0603728549518636	2.258064516129032	1.8546575414032702
CNGB3	1.9692902806893886	2.1594338640857527	1.7811086712627304
COL11A2	2.0635571871460727	2.2581820073885215	1.875261178437108
ATP8B4	2.060192953019217	2.2581820073885215	1.8650088809946712
PTPRS	2.100861229761672	2.2894011134814507	1.8962254352056385
